0,0,-0.0177921,-0.760124,0.0197826,-2.34205,0.0298405,1.54119,0.753449
-0.00056399,0.0100467,-0.00482309,-0.761639,0.0142449,-2.33504,0.0342371,1.55918,0.710956
0.00840902,0.0080415,-0.0199359,-0.766532,-0.0119755,-2.32009,0.00975445,1.57252,0.73275
0.0108643,0.00110572,-0.0178824,-0.753206,-0.00159874,-2.313,0.0101505,1.59299,0.691681
0.00131865,0.013251,-0.000171906,-0.00912083,0.000274815,-0.0364844,0.000361075,0.0278989,0.0113923
0.0396969,-0.0810226,0.695826,0.160832,-0.0701082,-0.130003,0.369321,1.19566,-0.787105
-0.0945751,-0.212847,0.432916,0.271016,0.17427,-0.170516,0.543112,1.27688,-0.886957
-0.24059,-0.322085,0.549494,0.0440485,0.311556,-0.403341,-0.0787214,0.993885,-1.12054
-0.297774,-0.451259,0.691491,-0.104354,1.00617,-0.834023,-0.841134,1.37202,-0.99236
-0.0724916,-0.683176,2.25222,0.538049,-1.3477,-1.55535,-0.148895,1.28296,-1.59879
-0.17344,-0.25708,2.15861,0.511972,-1.37493,-1.59568,-0.211365,1.37945,-1.69775
-0.449698,-0.319546,1.84673,0.763321,-1.31271,-1.04321,-0.738377,1.00911,-1.16208
-0.43427,-0.364565,1.90542,0.839435,-0.96119,-1.28546,-0.961868,0.898743,-0.629781
-0.339245,-0.182354,1.53059,0.951203,-0.500145,-1.52575,-1.10982,0.775631,-0.655225
-0.316974,-0.154548,1.29964,0.903898,-0.583115,-1.58433,-1.00648,0.798002,-0.715315
-0.310591,-0.0812193,1.08654,0.721763,-0.355662,-1.60687,-1.12585,0.777321,-0.852345
-0.226619,-0.042315,0.961594,0.607889,-0.207554,-1.62506,-1.00609,0.929483,-0.67273
-0.232156,-0.0199182,0.687223,0.674012,-0.0436532,-1.52476,-0.887296,1.00023,-0.668669
-0.223424,-0.00279368,0.593416,0.687433,-0.117425,-1.49818,-0.888707,1.06806,-0.689263
