0,0,-0.0177921,-0.760124,0.0197826,-2.34205,0.0298405,1.54119,0.753449
0.0252506,-0.0701084,0.0689262,-0.835741,0.225952,-2.33172,-0.114597,1.57241,0.909945
-0.114359,0.0440522,-0.0074067,-0.5068,0.467546,-2.35216,0.109423,1.82838,0.297462
-0.000513062,0.00395272,-0.000286491,-0.00200858,0.00811092,-0.0356839,0.00138415,0.0333482,0.00518142
0.0841548,-0.00464523,0.490791,-0.34755,0.555985,-0.257294,0.674239,0.707041,-0.456388
-0.0265447,-0.316501,-0.785432,-0.683113,-0.603253,-0.939331,0.2842,0.426282,0.000986844
0.627343,-0.127307,-1.67524,-0.255153,-0.532548,-2.07865,0.38573,0.488735,-1.52512
0.514584,-0.468857,-0.147555,-0.270109,-0.364617,-1.45428,0.543207,0.573936,-1.67851
0.0863093,-0.588249,0.32478,-0.599411,0.298701,-1.29996,0.371885,0.438502,-1.04891
-0.242953,-0.414271,-0.484541,-0.563811,-0.180271,-1.56947,-0.798551,0.968425,-1.29231
0.0339333,-0.303443,-0.224064,-1.02901,0.17246,-1.11928,-1.11286,0.613358,0.237652
0.43806,-0.247992,0.97003,-0.0776017,-1.55363,-1.15931,-0.530435,2.59726,-0.102206
0.256435,-0.385185,1.60546,-0.226249,-1.70939,-0.819404,-1.16433,2.83643,-0.0562466
0.00302696,-0.46803,1.17994,-0.289589,-1.55285,-1.21483,-1.00035,2.75014,-0.673366
-0.273753,-0.238748,1.47828,-0.456321,-0.752822,-1.31965,-0.298737,2.58001,-1.35912
-0.276574,-0.310974,1.56576,-0.529247,-1.03711,-1.9442,-0.270536,3.21558,-1.42127
-0.148506,-0.260555,1.64143,-0.39735,-1.26422,-2.0662,-0.141943,2.98786,-1.44176
-0.184041,-0.375988,2.01023,-0.310909,-1.60682,-2.21534,0.472823,2.82177,-0.498606
-0.119973,-0.150698,2.04249,-0.551328,-1.74079,-2.49104,0.45797,3.11177,-0.750331
-0.0529491,-0.0242322,2.0532,-0.711267,-1.87272,-2.5697,0.401649,3.2338,-0.886687
0.0247138,-0.0828213,1.79988,-0.855628,-1.92216,-2.40997,-0.0422163,3.01891,-0.437272
0.0472578,0.00969136,1.81328,-0.917263,-2.00539,-2.42106,-0.0731859,3.06107,-0.49849
0.0581158,0.00988878,1.81646,-0.884386,-2.01682,-2.40066,-0.0896784,3.04451,-0.512558
