0,0,-0.0177921,-0.760124,0.0197826,-2.34205,0.0298405,1.54119,0.753449
-0.0844458,-0.11466,0.358483,-0.710819,0.0748371,-2.15908,0.0404305,1.3325,1.04757
-0.0702137,-0.294164,1.02103,-0.299383,-0.064499,-1.72996,0.81366,1.84589,0.00806372
-0.217429,-0.31741,1.46562,-0.0628586,0.354816,-1.84859,1.2349,2.05677,-1.09728
0.340236,-0.303802,1.79321,-0.181654,1.75075,-1.80031,0.235955,2.53869,1.04501
-0.187346,-0.132774,1.12437,0.397841,2.03918,-1.50724,-0.806857,2.07066,0.440262
-0.133625,-0.388985,0.101031,-0.508279,0.518572,-0.9512,-1.68733,3.07461,-0.701483
0.119199,-0.082227,-1.83599,-0.0697181,0.0975366,-0.637148,0.570021,3.0587,-0.0731313
0.156207,-0.0284044,-2.08122,0.257682,-0.703986,-1.07992,-0.663136,2.01894,1.0879
0.0354836,-0.0315144,-1.98358,0.301952,-0.284302,-1.35543,-0.99796,1.86581,0.977644
0.153631,-0.304432,-1.97458,0.666518,0.944507,-1.83283,0.564886,2.47506,1.00856
0.299197,-0.0802644,-1.91742,0.795825,0.909417,-1.89018,0.562762,2.62844,0.911211
0.268144,-0.172648,-1.545,0.828554,0.914601,-1.91433,0.637497,2.36895,0.535074
0.356331,-0.277055,-1.36405,0.879079,0.844687,-1.75848,0.271333,2.31989,0.288966
0.339886,-0.119985,-1.39732,1.02679,1.03049,-1.69669,0.956491,2.80454,1.15343
0.343412,-0.105945,-1.39697,1.01049,1.00166,-1.70254,0.924,2.81185,1.16051
