0,0,-0.0177921,-0.760124,0.0197826,-2.34205,0.0298405,1.54119,0.753449
-0.233565,-0.0128299,-0.188617,-0.297874,0.922752,-1.50533,0.464817,1.95579,-0.388744
-0.207635,-0.235056,0.633669,0.106934,-0.0208957,-1.93445,-0.424866,1.75924,0.536675
-0.133438,-0.367051,0.217356,-0.0727967,-0.145055,-1.90675,-0.869661,1.85343,-0.139396
-0.0693404,-0.345452,0.497687,0.0955805,-0.0233086,-1.62898,-1.02213,2.03107,-0.16892
0.0676804,-0.369765,0.14418,0.219263,-0.334477,-1.79913,-1.28851,1.97076,0.127437
0.0841449,-0.400084,-0.0789136,0.122508,-0.543042,-1.81894,-1.18943,2.06727,0.124054
-0.0194703,-0.445726,-0.43062,0.160515,-0.790379,-1.93991,-1.35223,2.12286,0.431323
-0.0495165,-0.346029,-0.250617,-0.0662127,-0.141912,-2.21225,-0.368228,2.11454,0.782907
-0.240961,-0.448612,0.409879,-0.34981,0.151457,-2.06152,-0.230962,2.07077,1.12261
-0.273386,0.0999959,0.867149,-0.782058,1.33132,-1.21271,1.34096,1.378,0.571273
-0.0922127,-0.0412861,0.877413,-0.611665,0.91155,-1.29917,1.56634,1.30951,0.289046
0.18486,-0.122195,1.20473,-0.558558,1.62634,-1.89157,1.98033,2.29835,1.3197
0.648734,-0.209431,1.35999,-1.21995,1.02377,-1.12125,1.69863,1.93302,-0.729034
0.154234,-0.601954,2.13632,-0.331885,1.6287,-1.07256,-0.499219,2.2555,-1.63805
0.0628995,-0.414155,1.47745,-0.770366,-0.132933,-2.22051,-1.76616,2.04682,-2.3801
0.216661,-0.264161,-0.704266,0.16574,0.64526,-2.52373,-1.25394,3.05341,-0.892294
0.149303,-0.117185,-0.129178,0.326068,0.075949,-2.27146,-1.43136,2.73499,-1.12489
0.094044,-0.000623867,-0.0951429,0.505983,0.060834,-2.14849,-1.55894,2.72821,-0.976281
