0,0,-0.0177921,-0.760124,0.0197826,-2.34205,0.0298405,1.54119,0.753449
0.00496602,0.00531813,0.00971202,-0.743445,0.000425185,-2.33408,0.0459284,1.5629,0.737828
0.00567282,-0.0038281,0.0233388,-0.741894,0.0296188,-2.34211,0.0360654,1.55454,0.704008
0.0144269,0.00643183,0.00948258,-0.732159,0.0160529,-2.32422,0.0452182,1.57525,0.672155
0.0106511,0.0168142,-0.00388818,-0.714698,0.039741,-2.31751,0.0186746,1.59845,0.665425
0.000777444,0.0140603,-0.000135935,-0.00876398,0.000724959,-0.0365559,0.000267132,0.0277209,0.0109317
0.133203,-0.129828,-0.254543,0.101874,-0.263206,-0.248412,-0.143244,0.434839,0.00644636
-0.039075,-0.27854,-0.468047,0.0175223,-0.0286451,-0.453433,0.221068,0.444805,-0.53095
-0.283097,-0.173506,-0.362987,-0.16661,-0.350867,-0.653985,-0.14869,0.538867,-0.832414
-0.402386,-0.17409,-0.518367,-0.0972092,-0.975138,-0.82222,0.113543,1.3839,-0.190377
-0.210262,-0.447402,-0.990707,0.214125,0.785859,-0.909793,-0.801623,2.21072,0.918387
-0.152092,-0.27338,-1.21418,-0.217419,0.131836,-1.04742,-1.08525,2.5688,0.496453
0.0476795,-0.432476,-0.59147,-0.309597,0.299499,-1.32842,-1.56883,2.30858,1.15115
-0.0295235,-0.521184,-1.60814,0.623408,2.35404,-1.12107,-0.781415,0.830574,0.688147
-0.368076,-0.207614,-0.561536,0.0823944,2.36712,-1.11183,-0.0277698,1.06794,-0.372209
-0.127511,-0.211007,0.154334,-0.276713,2.11601,-1.32935,-0.122073,1.11768,-0.526118
0.265242,-0.532385,1.57897,0.0327621,1.74256,-1.34142,-0.569006,0.982056,-1.70592
0.380185,-0.401241,1.97866,-0.689021,1.7708,-0.914232,-0.788689,2.04317,-0.198686
0.678415,-0.202574,1.65784,-0.680652,2.9037,-1.21904,1.92981,2.82119,-0.714159
0.275389,-0.128726,1.87866,0.0556738,2.73555,-1.76854,1.69749,2.1392,-1.35217
0.398071,-0.299457,1.78427,0.323267,2.61713,-1.90298,1.38132,2.31936,-1.53649
0.268853,0.193431,1.50273,0.611868,2.54827,-2.03571,-0.903263,2.95109,-0.168893
0.185377,0.102905,1.59015,0.697728,2.48107,-1.92183,-1.05954,2.94655,-0.350441
0.303733,-0.0432106,1.36545,0.47209,2.43446,-1.94022,-1.39861,2.87573,-0.110029
0.142578,-0.152903,1.53892,0.215795,2.14018,-2.03426,-1.09819,2.8608,-0.252546
-0.235334,-0.0872248,-0.0145309,0.150031,2.28342,-2.34083,-1.23801,2.45306,0.745375
-0.23614,-0.118367,-0.580057,-0.143918,2.0759,-2.48292,-1.61993,1.93594,0.0990351
-0.251459,0.0173065,-0.787316,0.185465,1.99747,-2.52386,-1.69706,1.88199,0.55491
-0.231747,0.0628369,-0.898592,0.108606,1.82458,-2.38213,-1.52784,1.97373,0.621922
-0.256744,0.15169,-0.917699,0.129981,1.81269,-2.32383,-1.53604,1.97754,0.550297
-0.254721,0.155874,-0.893455,0.118515,1.77905,-2.31573,-1.51459,1.97608,0.5403
