0,0,-0.0177921,-0.760124,0.0197826,-2.34205,0.0298405,1.54119,0.753449
-0.00929297,-0.00366177,-0.0351433,-0.750373,0.0343163,-2.31012,0.0476009,1.55064,0.772645
-0.000441427,0.0141909,-0.000664763,-0.00899842,0.000554533,-0.036366,0.000688476,0.0272172,0.0123679
0.11162,0.0318988,0.0656966,-0.1939,0.289947,-0.147482,0.244911,0.263008,-0.257795
0.00597316,-0.166917,0.613821,0.0894274,0.773361,-0.344116,0.244101,0.290827,-0.0132549
0.2859,-0.4235,0.642511,-0.112901,0.0964285,-0.794005,0.897006,1.07749,0.239957
-0.244512,-0.407729,-0.663111,-0.395326,1.22863,-1.60145,-0.0575502,2.22598,-0.546093
-0.0998443,-0.358567,-0.192594,-0.0355098,1.39191,-1.74073,0.35293,2.03477,-0.924092
-0.375986,-0.416134,-0.533937,-0.292752,1.13491,-1.28417,1.24784,1.6027,-1.37002
0.040503,-0.37873,-0.315892,-0.68444,-0.301365,-1.09006,1.18554,2.29656,-1.28022
-0.502493,-0.446849,-1.68885,-0.945253,0.240958,-0.732958,0.628499,1.07383,1.04131
-0.0406424,-0.45253,-0.139317,-0.337736,0.732606,-1.49012,1.04753,1.03454,0.825525
-0.359635,-0.400334,-1.20124,-1.15936,1.89869,-0.669073,-1.24842,1.73157,0.412413
-0.443203,-0.23935,-1.18637,-0.882002,1.1145,-0.638622,-1.46017,2.00207,0.404245
-0.072811,-0.219476,-1.15672,-0.812707,-1.09073,-0.55149,-2.27033,2.18113,-0.568456
0.222945,-0.172432,0.915214,-1.15782,0.627142,-0.848816,-0.960352,2.84563,-0.981098
-0.0821052,-0.423254,1.41582,-1.18503,0.998184,-1.1932,0.170372,3.05264,-1.47576
-0.472215,-0.149915,0.174239,-0.207088,2.22012,-0.545533,-1.96303,2.88378,-0.668475
-0.275196,-0.0186309,-0.220027,-0.1352,2.37186,-1.01613,-1.99961,2.71682,-1.06592
-0.076425,-0.264914,0.663259,0.378972,2.33994,-1.62616,-2.282,2.99024,-1.14481
0.238513,-0.460411,1.27983,0.0703697,1.3865,-1.10982,-2.39022,2.45745,-1.68973
0.0220187,-0.7857,1.5053,0.631541,1.17552,-2.3756,-2.16633,3.39849,-0.299662
0.0235618,-0.509728,1.47629,0.528659,1.24941,-2.39511,-2.12064,3.44239,-0.245965
-0.178475,-0.516808,1.35154,0.230832,0.631852,-1.80169,-2.27579,3.29371,0.121368
-0.0367162,-0.474663,-0.584535,-1.12991,1.27623,-2.027,-1.9246,3.2002,1.473
-0.235787,-0.501071,-1.20565,-1.27288,1.69676,-2.15085,-0.741415,2.74032,1.63683
-0.212741,-0.326816,-1.42539,-1.28235,1.8457,-2.2062,-0.84014,2.47151,1.75652
-0.177179,-0.165776,-1.44843,-1.23912,1.76266,-2.17422,-0.87357,2.48919,1.68246
-0.0779777,-0.18449,-1.55442,-1.00374,1.65088,-2.08436,-0.889102,2.53415,1.79172
-0.060465,-0.0215301,-1.5792,-0.976164,1.62218,-2.05188,-0.899496,2.54272,1.74831
-0.024476,0.0143347,-1.40353,-0.984429,1.52432,-1.92391,-1.16057,2.30807,1.70817
